id	category	text
1753	1	life is beautiful is a rare treat   a lighthearted comedy that tackles a very serious subject without committing the sins of being disrespectful   or   even worse   humorless    it combines a charming romance with a dash of farce   stirs in a little poignancy   and ends up a very enjoyable movie    it s an italian film   but don t let that discourage you    subtitle phobes will be missing a wonderful experience    life is beautiful opens as a sweet romantic comedy   with the clownish   but good natured guido   roberto benigni   arriving in a rustic italian town to work as a waiter for his uncle    the year is 1939   and guido literally stumbles into the girl of his dreams   dora   nicoletta braschi      their romance seems to be picture perfect   with only one stumbling block   she s already engaged to another man    can guido overcome the odds and win his girl    what do you think    however   five years later   things have taken a turn for the worse in italy    the fascists have stepped up their race initiatives   which is bad news for the jewish guido and his new son giosue   giorgio cantarini     who are rounded up and shipped off to a concentration camp    unable to protect his boy in any other way   guido attempts to shield his young son from the horrors of the labor camp    he pretends that everything is all an elaborate game   with points awarded for such tasks as hiding   being brave and being very very quiet    as you can tell from the description   life is beautiful has two very different tones   but manages to excel at both of them    as a romantic comedy   it is sweet and funny    as a bittersweet tale of hope amid despair   it is touching    roberto benigni s work here has been compared with some of the best of chaplin s   and it is easy to see why    he is able to run the gamut of comic expression   from slapstick to farce   with a warm hearted feeling that celebrates his downtrodden hero s   triumph of the underdog   spirit    life is beautiful treads a thin line when it turns its attentions to the holocaust    however   it is able to successfully navigate the minefield   without demeaning the gravity of the horrors involved   nor without losing its humorous edge that allows you to smile through the tears    with life is beautiful   benigni has created a triumphant   but bittersweet comedy    it s quite simply one of the most enjoyable times i ve had at the movies this year    
1245	1	although many people have compared this new gangster comedy to the hit hbo drama  the sopranos     analyze this is witty and entertaining enough to be a good movie in it s own right    billy crystal plays wiseguy shrink ben sobol   who new  patient  happens to be gangster boss paul vitti   de niro      ben wants nothing to do with vitti   as he s about to get married to laura macnamara   kudrow   and having a gangster as a patient wouldn t really help    but ben is soon drawn into vitti worlds   and reluctantly helps vitti to sort his life out    all done in a comic fashion   of course    although never brilliant   analyze this is also never rubbish   which makes for a fun ride    billy crystal   who hasn t had a good role since city slickers way back in the early  90 s   is given a role that lets him fully exploit his wiseguy act    he s pretty funny while he does it   and although his character is a little close to his character in city slickers   he s pretty funny    robert de niro is hilarious as vitti   playing it dead straight but coming off as really funny    he s a serious gangster unaware that he is a comic gold mine    lisa kudrow   barely seen as crystals  estranged wife to be   basically reprises her phoebe role from t   v series friends   which is getting rather tiresome   and doesn t come off well on the screen    the supporting cast is apparently made up of the entire cast of casino and goodfellas   and are all funny caricatures   especially vitti s bodyguard jelly   joe viterelli      the film genuinely plays like a proper gangster movie   but with laughs instead of hard ass talking    it sometimes gets a little bloody for a light hearted film   but it strangely fits in    spoofs are made of famous gangster movies   including a nice parody of the godfather    the italian tunes playing throughout the soundtrack contribute to the fun    there s also some odd plot points   fbi guys appear and suddenly disappear for no apparent reason    it is true that analyze this has had a somewhat chequered production history   and perhaps the plot points were expanded in a earlier version of the script    unfortunately   this is hollywood   so we will never know    harold ramis   best known as egon from ghostbusters   has a deft touch with directing comedy   as shown in the immortal groundhog day   and the less immortal caddyshack    all the comic potential in a scene is dug out and presented to the audience    the script   written by ramis along with peter tolan and ken lonergan   starts off funny   remains funny for the most of the film   but sadly peters out somewhat during the last twenty minutes where it wrongly enters more serious territory    the film is short   however   and just before audience interest is waning the film suddenly goes into a rather rushed and unsatisfying ending and the credits roll    analyze this is a good comedy   and is certainly worth watching    robert de niro sobbing is reason enough to watch it   even though it does seem forced   or like a parody   although i think this was intentional      crystal is his most likeable in years   kudrow is given as little screen time as possible   which is a good thing   and de niro is just awesome    it s no goodfellas   and it probably won t be remembered as much as groundhog day   but analyze this is a well done comedy that won t leave you feel cheated    
1482	1	the trailers and the beginning of the move sum up this plot very easily    three filmmakers venture into the woods of maryland to track down the legend of the blair witch for a documentary they are making    they disappear and their footage is discovered a year later buried underneath the foundation of a one hundred year old house    from there   things become a little more complicated    i can say   with absolute assurance   that no film has ever had quite the impact that this little movie has had on me    although i know it was all a staged   mockumentary     there s no denying the psychological impact this film will leave on you    i didn t feel much upon initially watching it    i just thought it was an interesting film with some pretty creepy parts    i never even dreamed that thirty minutes after the film had ended i would be frightened out of my mind just discussing it with a friend    i ve gotten chills every time i ve brought it up since then    this is not a movie that hits you right away    instead this is a movie that sits at the base of your spine   waits until you think everything is okay   then it slowly starts to creep it s way up into your mind    this is truly the most frightening movie i have ever had the pleasure to watch    the film is comprised of home video and 16mm camera footage that the documentarians supposedly shot for their blair witch film   so don t expect any steadi cam shots or fancy camera work    this is as real as it gets folks    i don t recommend sitting too close to the theater screen though   because i guarantee you will get motion sickness from the constant movement of the camera    the performances of the three lead actors in the film are so real   you may find yourself questioning whether all of this has really happened or not    this is definitely a movie that warrants home video viewing   especially due to the fact that the bulk of the movie was shot with a standard home video camera    the reality of the images will strike frighteningly close to home when viewed as actual video instead of the tape to film transfer done for the big screen    word has it that a special edition dvd with boatloads of extras   hours of deleted scenes   alternate endings   commentary   the sci fi channel special   and others   is being planned for release    i urge artisan entertainment to forge ahead with this plan and give us what could be the dvd to rival all dvd s    i know i ll be first in line to buy one     r   
1673	1	along his carreer   mel gibson has collected several successes   not only from an economic point of view but also from an artistic point of view    for all that   i think no one could guess the skills and abilities now disclosed in braveheart    the australian actor decided to produce and direct a film about sir william wallace   a popular scotch hero of the 13th century   where he would also perform the principal role    accepting so huge challenge   mel gibson run the risk of stain all his work of years   with a suppoosed failure   just to see recognized   by everyone   all his potentialities and   that way   to consolidate his position in hollywood    it was   definitely   an enormous risk but i m sure mel knew exactly well what he was going to face    braveheart is   in fact   a magnificent and magisterial film    for three hours we are completely absorbed by the narrative s rhyitm which never gives place to a single moment of monotony or uninterest    the william wallace s story is the story of so many others brave liberty s defenders who fought and gave the life for that essential value   along the centuries    seeing himself and his people victims of injustices and violent repression   william wallace dares to face the powerful edward i   king of england   in a war by the autonomy of scotland    as the victories succeed the number of fighters with wallace goes growing up    his courage and inteligence are admired by everyone   including the princess isabelle of wales   wife of edward s son    however   william wallace was also surrounded by enemies and some of them were closer than he thought    braveheart may not be an historically corrected movie but the nature of its message make us think about the importance that we give to liberty   nowadays    mel gibson directs with a lot of brilliancy a brilliant cast    patrick mcgoohan has a very nice performance as edward i   the king longshank    the scene when he waits for the death and loses his voice is really good    sophie marceau   as princess isabelle   has along the movie no more than fifteen minutes of performance but mel gibson gave to those minutes such a very special treatment that princess isabelle soon becomes one of the major characters in braveheart    i also liked the performances of angus macfadyen   as robert the bruce   and   of course   mel gibson   as william wallace    however   i think this time the mel gibson s work as director was much better than his work as actor    the excellent music composed by james horner is another thing that helps braveheart to be the success that it really is    when we join that music to the beautiful scotch landscapes   view by the camera of john toll   then we realize all the beauty of this film    braveheart is   in my opinion   one of the best movies of 1995    i ve heard some people saying that mel gibson is gonna be a new david lean    for now   let s see if braveheart equalizes the 6 oscars of lawrence of arabia    it won t be easy    it s gonna be one more challenge for mel gibson    
1352	1	synopsis   upper middle class   suburban family man lester   kevin spacey   realizes that he is just going through the motions   he is unable to feel passion   he is soulless   cynical   and no longer able to feel the edge between success and failure    everyone else around him has similar symptoms    lester s unassertive daughter jane   thora birch   is too lethargic to change her world   yet all too ready to whine and complain    his wife carolyn   annette bening   is reduced to keeping up appearances and reciting commercialist slogans    and these are people with a big house and a decent standard of living    the only person who seems able to appreciate beauty and freedom and life is the person most deprived of it   a dope dealing teen from across the street who is practically imprisoned by a domineering   bullying father    when lester embarks on a mad scramble to feel the edge again   the fact that he has quit his job to feel what it s like     and his newfound interest in exercise to impress a teenage girl     ruffle a lot of feathers in the family    will lester regain his ability to appreciate life    opinion   people say it all the time   you never appreciate good health until it s gone    likewise   people raised in fabulously pampered prosperity can become unhappy and spiteful over the dumbest   most inconsequential problems   simply because they have no clue how good they have it    sometimes it takes a near fall     accidentally or through deliberate fasting     to move out of apathy and reclaim your ability to challenge the world    the deprivation appreciation cycle is a major theme of american beauty    american beauty is a non formula   intelligent and articulate movie that offers fantastic performances by everyone in the cast   especially kevin spacey   who is simply gosh darn amazing this movie    the thing i like about american beauty is that there is no sentimental music   no hospital scene nor any overly dramatic hokum    the movie entertains and offers brilliant performances just as is    if you are in the mood for a thoughtful   non formula flick   i highly recommend american beauty    
215	0	in   the astronaut s wife     charlize theron plays a young woman with a nervous demeanor   pixie hairdo and demon spawn unwittingly growing in her belly    if only her name wasn t jillian   the makers of this embarrassing bit of sci fi shlock could have come up with a far more appropriate title     rosemary s species      what a shame it is to see such a gifted actress as theron   oscar worthy in   the devil s advocate     struggle with the lamest rip off of a screendom classic in recent memory    ok   maybe   the astronaut s wife   deviates from   rosemary s baby   turf for its set up   which finds our heroine terrorized not by satan s minions but her possessed husband   johnny depp     a shuttle pilot whose mission mishap leaves him   um   a changed man    predictably   he and the missus get it on in a sequence best described as unpleasant   his evil seed impregnating her with twins and realizing that great   bowfinger   line about   alien love      theron s   advocate   character faced a similar dilemma   the horror there resonating strongly       astronaut   provides only artificial anxiety    last year s equally noodle headed   species ii   spun a similar premise about the breeding habits of an extraterrestrial on earth   but at least that movie more or less knew it was garbage       the astronaut s wife   is grave and humor free   passing its increasingly silly story off as full fledged serious   right down to an ambiguous finale that isn t even going to satisfy those who ve stayed with it thus far    here s a hint   it involves lots of water   electrical equipment   a special effect from   the abyss   and the tots who doubled up as adam sandler s co star in   big daddy      draw your own conclusions    director writer rand ravich coats the proceedings in dynamic sights masterminded by legendary   e   t      cinematographer allen daviau   but too often favors the film s visual presentation over the story he s trying to tell    this bodes horribly for each dramatic development   like the surfacing of a suspicious nasa official     speed    s joe morton   to instigate jill s slow and stupid comprehension of the truth    his hyper erratic behavior is probably supposed to give wife a paranoid edge    instead   he adds to the phoniness    theron and depp are certainly beyond this junk and will get other chances to prove themselves this fall   she as part of an imposing ensemble case in the john irving adaptation   cider house rules     he in the lead of tim burton s eagerly awaited   sleepy hollow      undeserving of such talent     the astronaut s wife   manages to be derivative   dull and uninvolving despite its seemingly ripe potential for unintentional laughs    in space   no one can hear you scream    but in a movie theatre   everyone can hear you snore    
13	0	janeane garofalo in a romantic comedy    it was a good idea a couple years ago with the truth about cats and dogs but is almost excruciating in the matchmaker    this is a by the books movie that plods along on a predestined course with no surprises and very few laughs    it also jumps on the ever popular political satire bandwagon and manages to fall flat there   too    garofalo plays a campaign aide to a massacusetts senator   jay o   sanders   running for reelection    denis leary plays the stereotypical strategist with no ethics who decides the only way for the scandal  plagued senator to win is to play up his irish roots and cash in on that boston roman catholic democrat contingent that s made the kennedy family so popular    so leary orders garofalo to go to ireland and dig up some relatives to exploit    she soon learns why   easier said than done   is the mantra of movies like this    the matchmaker falls for every cliche of things that can go wrong    garofalo has to take a tiny plane to ireland   almost misses the bus to town   can t get a hotel room   ends up in the smallest   trashiest one around   has a dog piss on her luggage   and so on    then comes what roger ebert calls the   meet cute      it happens in every romance   the man and woman have to meet each other for the first time in some unconventional   cinematic way    in the matchmaker   it happens when garofalo walks into her hotel bathroom and finds a nude sean   david o hara   in the bathtub   his dog sitting at his side    no points for guessing it s the same dog that just made water on her luggage    also no points for guessing garofalo hates o hara on sight    that s how it works in movies like these    i know from the instant i saw that irishman in the bathtub that she d hate him for awhile   then succumb to his charms   live happily for a reel or so before allowing some superficial detail to throw the relationship into turmoil   after which they d reconcile in time for a happy irish tune to play over the end credits    i haven t mentioned the movie s twist yet    garofalo comes to the small ireland town during the annual matchmaking festival   during which lonely folks from around the county pair off into a future of bliss    milo o shea   who looks like an irish tom snyder   is the matchmaker who pops onscreen occasionally to spew his words of wisdom and bring lonely souls together    rest assured he ll do all he can to match up garofalo and o hara    oh   and in keeping with the matchmaker s utter predictability   he dies toward the end    what the message here    sometimes even the most respectable person of comedic distinction   like garofalo   will sell out with a weak script    i was excited to see garofalo and leary in the same movie   but they actually only have two or three scenes together    leary stays stateside   for the most part   yelling at garofalo over the phone and generally being an asshole    he even undoes himself with the old microphone s still on after he s done giving the speech cliche    both of them should have known better    
732	0	how do you judge a film that is so bad   but intentionally so    in spiceworld   the highly popular singing group the spice girls accomplish their major goal   mocking themselves with a purposely cheezy film and having a lot of fun doing it    if that was their goal   they did a fantastic job    so is it fair to give it such a low grade when it wasn t really meant to be much better than this    honestly   i d rather see this film before many others i gave higher grades   so does that mean i graded it inaccurately    truth be known   i don t really think i can answer this question    to understand spiceworld   you have to understand the spice girls    unless you re very   very   young   or fairly older   you probably have at least heard of them    they re a group of five busty british babes who ve had  1 hit singles and whose debut album sold millions    they re primarily adored by pre teen girls who hope someday the contents of their training bras might match those of ginger spice s   real name   geri haliwell   wonderbra    all five of the girls have these   spicy   names for which they are better known than their real names    there is the aforementioned ginger spice   as well as sporty spice   melanie chisholm   or mel c       scary spice   melanie brown   or mel b       baby spice   emma bunton     and posh spice   victoria addams     and all of them   to some degree or another   resemble their stage names    the spice girls took the world by storm   and spiceworld is actually a good  humored spoof of all that transpired during their quick rise to fame    it s quite nice to see what good sports the girls are   and not just the one dubbed sporty   about poking fun at themselves    they don t take themselves too seriously   and that s probably the best thing about them    it s also surprising how natural they seem in front of the camera   acting     and not just singing and dancing    they re not flawless by any means   but for the most part   they deliver their lines without feeling staged   and   like them or not   we get the sense the five are very at home within their characters   which seems reasonable since they portray themselves      what makes the film bad is that extreme fans of the spice girls won t get enough of their music   while the rest of us don t get enough of a movie    the real point of this is to look at the spice girls for over ninety straight minutes    most of the film is very blas     but several parts are downright boring   and then they have those sporadic moments that actually make us laugh out loud    if you re a big fan of the group   you probably won t get enough of what you want   and if you re not a big fan   you get too much time devoted to nothing more than   look at us   moments    for the right crowd   the   music video   sequences will be the highlights of the film   but for others   they will serve as three minute lulls in a hectic but overall uneventful storyline    other key actors include richard e   grant as clifford   the spice girls  manager   alan cumming as the film maker piers cutherton smyth who attempts to make a documentary of the group   george wendt as martin barnfield   a producer who constantly works on pitching a spice girls movie   and roger moore in a small   self parodizing role    all provide relatively good performances   keeping in mind once again that this film wasn t meant to be acted seriously    even meat loaf shows up as dennis the bus driver and seems to have fun with it    while this film is continuously compared to the beatles  a hard day s night   i think that is an unjust comparison    it is supposedly the movie studio that first mad the comparison by way of press kits   but i don t think drector bob spiers   nor the spice girls   intended it to be so    i think the studios were just trying to boost hype and interest in the film   and have instead   come off rather pretentious    i don t think this film is trying to be anything more than a fun   satirical look at a group that got so big   a movie seemed the next likely step    and what could ve been better than a self indulged yet self  mocking approach    probably nothing   and so it is    spiceworld is a movie i thought would be embarrassing to enjoy   but now instead   i find myself wanting to defend a movie i didn t even give a good review    it s bad   but it succeeds in every way it intended    it gives the spice girls a chance to play while allowing all those obsessive fans out there to indulge in every brainless moment    perhaps the group is nothing more than a gimmick    if that s the case   the movie s gimmick is that it   is   such a gimmick    you might be saying     a spice girls movie    come on       but when it comes down to it   i think that s the point    
617	0	i m going to start this review off with a hypothetical question    let s say you ve just been in a car accident   and the driver of the other vehicle is unconscious    your friends have left to go get help   and you re waiting to see if the victim wakes up    a tow truck comes along   and the driver hops out of the truck to see what s going on    he then proceeds to kill the unconscious victim by snapping his neck    do you    a   run away screaming for your life   staying away from the main road    b   run away   but not too fast   and stay on the main road even when the madman in the truck starts following you     stop   to catch your breath   try to negotiate with the psycho   and when that fails   start running away again   all the while   staying on the main road      if you answered   a     you are far more intelligent than the screenwriter of   texas chainsaw massacre   the next generation   and will likely hate this movie    however   if you answered   b     prepare to enjoy a film made with idiots like you in mind       texas chainsaw massacre   the next generation   is being called a sequel   but it s really more of a remake of the original    there s a few changes here and there   but it s essentially the same   even the infamous   meathook   scene has been re created      the story opens with four teenagers hitting the road on the night of their prom   and somehow ending up in the middle of nowhere    needless to say   they soon encounter leatherface and his nutty family    much carnage ensues    to call this movie inept would be putting it mildly    in addition to the laughably idiotic situation i mentioned in my hypothetical question   there is a moment towards the end of the film where one of the baddies is killed by an airplane that literally comes out of nowhere    it just swoops down and kills him with its wheel    no explantion is given as to who was flying it or why he she is going around killing people with the planes wheel    the dialogue is even more atrocious    zellwegger   who is kidnapped by   the family   early on   keeps trying to have normal conversations with these people    when you re surrounded by maniacs wielding chainsaws and dead corpses   i would think that rationality would go out the window    speaking of going out the window   there is a scene in which zellwegger jumps out a window    apparently   the stunt double had a little trouble   because she visibly gets stuck in the window    the director quickly cuts to a wide shot where the stunt double   doesn t   get caught in the window    this was one of many glaring inconsistencies    there are so many   in fact   that if i were to name them all   this review would be several pages long    the only reason i am giving this movie one star instead of no stars is because of matthew mcconaughey    he plays a member of   the family   with a hydraulic leg   home made   i might add   and is so completely over the top   you can t help but be amazed by his performance    he obviously had a lot of fun with this part   and it really shows    he makes jack nicholson s portrayal of the psychotic inn keeper in   the shining   look restrained in comparison    for a horror movie     texas chainsaw massacre   the next generation   contains surprisingly little gore    in fact   in contains none    there s a little blood here and there   but that s as far as it goes    which leads me to believe that the budget must have been   astonishingly   low   and it shows    everything about the movie looks cheap   from the sets to the costumes    especially leatherface    once frightening and nightmare inducing   he s now as terrifying as dame edna    do yourself a favor and take a pass at this remake    check out the far superior original instead    
1331	1	synopsis   retiring detective jerry black   nicholson   becomes involved in the case of a murdered girl   and promises her parents that he will find the killer    he purchases a gas station on a route he believes the killer takes   and there befriends lori   wright penn   and her young daughter    as jerry and lori fall in love   can he do what must be done to fulfill his pledge    review   at first     the pledge   appears to be just another standard   if well executed   crime drama    it is anything but   in its final hour   it turns the corner and becomes a riveting   terrifying study of its lead character   jerry black    penn pays attention to all the trappings of the serial killer genre   but they are just window dressing    his interest here   unequivocally   is jerry   a man so haunted by his pledge that it consumes the entirety of the his existence    at first   we see this only in small hints   some of his habits change   for instance   and he suddenly takes up smoking in a big way    but then   when jerry buys the gas station and befriends lori   the true extent of his mania draws horrifyingly into focus    nicholson is fantastic   portraying black with rare subtlety and animus   jerry s gradual descent into obsession is like a car wreck   a thing horrible to look at but impossible to turn away from    penn coaxes good supporting performances from much of the rest of his cast   too    only eckhart disappoints as jerry s replacement   stan   he never seems entirely convincing   too much a tool of the plot    penn s direction is astounding   each frame looking as though it is parched    of water   perhaps   or of sanity    it all builds up to a shattering   devastating climax which lingers uncomfortably in the mind long after the house lights have come up    
1884	1	airplane   is considered among many to be the epitome of satire film making    after all   it s brought to us by one of the best known satire writing directing teams    even if most people don t recognize the names behind the films   they are bound to recognize the titles   airplane     top secret   the naked gun   and hot shots to name a few    but although the zucker abrahams zucker team was first introduced with the kentucky fried movie in 1977   airplane    remains the true cornerstone of their work   and their directorial debuts    in the seventies   disaster films seemed to be at an all time high    films like earthquake   the towering inferno   and the poseidon adventure were big hits    there was also a series about the disasters that can arise when traveling by plane   a series that spanned the entire decade    and so   in 1980   we were introduced to a new airplane disaster film    this time the disaster had nothing to do with a maniacal hijacker or crashing into the ocean            it had to do with bad fish    airplane   is the story of ted striker   robert hays     an ex fighter pilot who has never gotten over the fact that a decision he had to make in the midst of war led to the death of six   er   seven comrades    unable to stop living in the past   ted s world fell apart    he spent his time moving from city to city without ever having a stable job   and eventually   as we begin this film   is getting dumped by his lover   flight attendant elaine dickinson   julie hagerty      in a desperate attempt not to lose her   ted buys a ticket for the same flight elaine is working    unfortunately   she is unsympathetic and even criticizes ted for following her   which leaves him wallowing in self pity    in the midst of it all   something happens    someone gets sick    then another    then another    soon   the whole plane is full of deathly ill chicago bound people            and when the pilots get sick   played by peter graves   kareem abdul jabbar   and frank ashmore     who will save the day       gee   i wonder    of course the main draw here is the non stop   whiz bang   comedy   with a hefty dose of both visual and spoken gags    although i had seen this movie a few times before   i was still laughing thru the entire thing    the most fun character by far is the doctor   played by leslie nielsen    he s a dry   subtle   sterotypically straight faced doctor that ends up saying some of the funniest lines of the film    in a film like this   you re not really expecting an elaborate production   so one can t complain about the amateurish quality    what you can complain about is the absolutely annoying johnny   played by stephen stucker    this character is pointless   nauseating   and very unfunny    i don t know why he was put in there   and i don t think anybody will find a good excuse    and when the film nears an end   it slows down quite a bit   almost getting old    you gotta give it to a movie that only runs 88 minutes and can feel two hours long    aside from that   airplane    is really a top notch spoof that will likely forever be known as a spoof classic    it would be a good choice to pop in the vcr with a group of friends   especially if they haven t seen it    and if they ask what the plot is   just tell  em   it s a synopsis of the basic storyline of the film   but that s not important right now      if you ve seen the film   you ll understand        
1756	1	kolya is one of the richest films i ve seen in some time    zdenek sverak plays a confirmed old bachelor   who s likely to remain so     who finds his life as a czech cellist increasingly impacted by the five year old boy that he s taking care of    though it ends rather abruptly   and i m whining    cause i wanted to spend more time with these characters   the acting   writing   and production values are as high as   if not higher than   comparable american dramas    this father and son delight   sverak also wrote the script   while his son   jan   directed   won a golden globe for best foreign language film and   a couple days after i saw it   walked away an oscar    in czech and russian   with english subtitles    
949	0	what were they thinking    nostalgia for the seventies is bad enough   but do we really need an eighties film    robbie hart   adam sandler   used to want to be a rock and roll star   but in 1985 he s singing at weddings and having a good time    a romantic at heart   he loves weddings and is just about to get married to his high school sweetie    when she leaves him waiting at the altar   his tune changes to   love stinks      he meets waitress julia   drew barrymore   who is engaged to a junk bonds salesman and you know that they are going to get together    in fact you know everything that is going to happen during this movie    sandler is somewhat adequate in his leading man role   but there is no spark    barrymore doesn t seem to be able to convey anything other than a pretty face with nothing behind it   beauty but no attitude    both characters are just there    bit parts by steve buscemi and jon lovitz steal the show    the eighties are shoved in our face    references to deloreans   madonna     dallas     ivana and donald   burt and loni and   miami vice   get old fast    the filmmakers must have realized that there wasn t much entertainment to the story and thought they could dazzle the audience with humorous period allusions    they re not funny and it doesn t work    with change on all fronts accelerating more and more   nostalgia appears to have a great appeal   but don t you think we could have more than 14 years before we yearn for the past    maybe we can look forward to a film next year waxing nostalgically about el nino       michael redman has written this column for over 23 years and he knows that nostalgia is not what it used to be      
1077	1	well   i know that stallone is 50 years old now   but in daylight he doesn t look it    daylight is a great disaster movie    if you ve seen cliffhanger   you ll know stallone s character already    a guy with a bad past   but is in the right place at the wrong time    a tunnel connecting new york and new jersey has both sides collapses when a group of robbers collide with a truck carrying   very   flammable toxic waste    a dozen or so people survive the collapses and the incinerating fireball   and what a fire ball it was      stallone   a former emergency medical service man   is chauffeuring a rich couple around   when they reach the outside of the tunnel   before the explosion    then   30 minutes into the movie   boom     from here on   the plot takes a back seat   and we are treated to some of the best camera work and action staged    most all the action is plausible and will hold you at the edge of your seat    there are a few melodramatic parts here   but   they tend to work out well    there is no general antagonist in this film   but the action and suspense makes you forget all about that    daylight is a great film   i saw a non matinee showing of it   and i thought it was worth every penny    the characterizations are mostly flat   one dimesional   but they have enough in them to get you to care for some of the characters    rob cohen   dragonheart   does a great job with this film    
150	0	i have no real tangible proof of this   but i swear that there are a lot of producers in hollywood who adamantly believe that if you take a bad script   written by a bad writer and give the project it to an equally bad director   then it is actually possible to make a good movie    using their logic   all that really needs be done to change the bad movie into a good movie is cast a bunch of super famous actors and provide an almost unlimited production budget    this is the only way i can fathom how 20th century fox hired jon amiel in order to direct this eighty million dollar waste of my time   not counting the time it took me to get to and from the theatre      now   before i continue to ferociously attack what s wrong with this film   i just want to point out that one of the reasons it fails so miserably is because it does have the potential to be an exciting thriller    catherine zeta jones plays virginia baker   an insurance investigator tracking down an infamous art thief named robert macdougal   sean connery      if you ve ever seen any hollywood blockbuster before   i really don t have to spend too much time on frivolous plot details   the two team up for various jobs   stealing various things for various purposes    the problem we come to is that we ve all seen this a few billion times before and this film doesn t break any new ground in the big budget hollywood action genre    the result is that the entire production feels contrived    i m going to be completely honest here   pretty much the only thing keeping me awake throughout the run time was looking at catherine zeta jones    now while this may be a compliment for ms   zeta jones   it certainly isn t for either the writers or the director   who are not nearly as clever as they think they are    just about the most profound thought they can inject into this film is when they have macdougal lecture baker on the semantic difference between   entrapment   and   blackmail      with an eighty million dollar budget   you d think that entrapment would at least feature edge of your seat action scenes or breathtaking special f x    well   you d be wrong    the action that is present in this film takes place in a huge skyscraper and is relatively unspectacular    unfortunately for all those involved with entrapment   die hard narrowly beat it to the screen by   11 years    the reality is that after 15 minutes of watching this picture   you know exactly what s going to happen   despite rather pathetic attempts in the screenplay to throw in plot twists    many scenes seem to exist merely as a reason to outfit zeta jones in extremely tight fitting clothing    one particular scene features baker crawling around trying to avoid laser beams while she tries to steal an ancient chinese mask    nothing wrong with that   but she entered the room from the floor and knew exactly where the mask was   so why didn t she and macdougal tunnel in directly under the mask instead of the other side of the room    i ll tell you why   because it s a great excuse to photograph zeta jones  posterior as it slides underneath those beams   and it also allows a second scene of the exact same thing   the rehearsal      ving rhames also makes an appearance in this movie   and though he has great screen presence   although so do connery and zeta jones   and the most interesting character in the film   not even he can rescue this film from the depths of the boring film abyss   a concept i invented just to describe this picture      one last complaint   entrapment is littered of instances where macdougal will just slip into a shadow or behind a building   or he becomes obstructed by a moving vehicle and then in the next shot   he ll spontaneously disappear in ninja like fashion    i can picture amiel patting himself on the back   thinking to himself   it ll leave the audience wondering for days   how did he do that      we know jon   it s called editing    
966	0	ever feel you re spending your whole life on the net   ouch       eating   breathing and excreting web sites    that your most meaningful relationships are being formed on the net    that you get your best sex on the net    if first time director hal salwen could shoot an entire movie of characters typing at their computers   he would    as it is   he settles for characters talking on the phone    denise calls up is a movie for and about the electronic generation   where characters are too caught up with their work and insecurities prefer to live out their relationships and fantasies on the phone    it s a satire   and a sometimes funny one   about how we let handphones   call waiting and answering machines run our lives    the problem   denise calls up is a movie about an idea    a darn good one   but still an 80 minute long idea    and despite salwen s attempt at plots and sub plots   despite some genuinely funny moments   you can predict the movie s outcome within the first fifteen minutes    you get the drift after a series of shots of characters explaining over the phone why they all couldn t make it for a party   nobody is going to be meeting anybody in this film   they would rather be talking on the phone    here s salwen s plot   while all the characters are in a dysfunctional   telefixated limbo   loud quirky stranger denise calls up martin to announce that she is pregnant with his child   courtesy of the sperm he donated to the local bank    as martin progresses from slamming the phone on her to long phone conversations over the baby s name   his friends   and his friends  friends   get involved   courtesy of call waiting and double lines    in the tigher and more tantalizing sub plot   barbara and jerry are set up on a blind date that neither turns up for    both profess to have too complicated schedules to ever meet   but they get it going over the phone    with repeated phone sex comes a glitch   what if the other person is simply faking it    denise calls up scores with some inspired moments    mousy barbara metamorphoses into a vamp over her cordless   everyone shares the excitement of denise s delivery through a conference call to her handphone   and barbara s best friend gale is killed in a car accident while taling animatedly into another friend s answering machine       as gale s overly chatty aunt recounts   her cordless was knicked into her ear and lodged in her brain      but these moments are not enough to sustain the movie    the pace sags   the dialogue drags and not much acting appears to be required of the telephone touters    and the ending is literally a non event as expected   everyone is too chicken to turn up for the party frank throws in gale s memory despite promising over the phone that they will    we get the point    the movie appears to be intent on flogging its terribly  90s statement until they have it coming out of your ears    pun intended    there s even a on the movie s web site where you can win cellular phones   as if we haven t had enough of these things already      watch the movie only if you find it philosophy compelling enough for a earful    the flying inkpot s rating system     wait for the video         a little creaky   but still better than staying at home with gotcha           pretty good   bring a friend             amazing   potent stuff               perfection    see it twice    
